[04Jul2025 00:58:17.008] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[04Jul2025 00:58:17.012] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[04Jul2025 00:58:17.103] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file /workspaces/trror/servidor_minecraft/config/fml.toml is not correct. Correcting
[04Jul2025 00:58:17.105] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowSkipGLVersions] was corrected from null to []
[04Jul2025 00:58:17.105] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowLogHelpMessage] was corrected from null to true
[04Jul2025 00:58:17.106] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowSquir] was corrected from null to false
[04Jul2025 00:58:17.107] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowShowCPU] was corrected from null to false
[04Jul2025 00:58:18.331] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[04Jul2025 00:58:18.375] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/trror/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[04Jul2025 00:58:18.854] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:18.855] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:18.856] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:18.857] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:19.270] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[04Jul2025 00:58:19.271] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: resourcefullib. Using Mod File: /workspaces/trror/servidor_minecraft/mods/resourcefullib-forge-1.20.1-2.1.29.jar
[04Jul2025 00:58:19.271] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: /workspaces/trror/servidor_minecraft/mods/curios-forge-5.14.1+1.20.1.jar
[04Jul2025 00:58:19.272] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 21 dependencies adding them to mods collection
[04Jul2025 00:58:23.653] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[04Jul2025 00:58:24.112] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [com.sonicether.soundphysics.MixinConnector]
[04Jul2025 00:58:24.116] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[04Jul2025 00:58:24.246] [main/INFO] [ModernFix/]: Loaded configuration file for ModernFix 5.24.1+mc1.20.1: 96 options available, 0 override(s) found
[04Jul2025 00:58:24.247] [main/INFO] [ModernFix/]: Applying Nashorn fix
[04Jul2025 00:58:24.269] [main/INFO] [ModernFix/]: Applied Forge config corruption patch
[04Jul2025 00:58:24.462] [main/WARN] [mixin/]: Reference map 'nitrogen_internals.refmap.json' for nitrogen_internals.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.510] [main/WARN] [mixin/]: Reference map 'graveyard-FORGE-forge-refmap.json' for graveyard-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.563] [main/WARN] [mixin/]: Reference map 'puzzlesaccessapi.common.refmap.json' for puzzlesaccessapi.common.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.666] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.671] [main/WARN] [mixin/]: Reference map 'mvs-forge-refmap.json' for mvs-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.739] [main/INFO] [Puzzles Lib/]: Loading 134 mods:
	- advancementplaques 1.6.9
[04Jul2025 00:58:51.848] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.transportLeashedDimensional was corrected from null to its default, true. 
[04Jul2025 00:58:51.848] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.leashedDenyList was corrected from null to its default, [minecraft:wither]. 
[04Jul2025 00:58:51.848] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.dimensionalWarp was corrected from null to its default, ALLOW. 
[04Jul2025 00:58:51.849] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.dimensionalWarpAllowList was corrected from null to its default, []. 
[04Jul2025 00:58:51.849] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.dimensionalWarpDenyList was corrected from null to its default, []. 
[04Jul2025 00:58:51.849] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.allowWaystoneToWaystoneTeleport was corrected from null to its default, true. 
[04Jul2025 00:58:51.849] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key restrictions.globalWaystoneSetupRequiresCreativeMode was corrected from null to its default, true. 
[04Jul2025 00:58:51.849] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key client was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.849] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key client.disableTextGlow was corrected from null to its default, false. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.inverseXpCost was corrected from null to its default, false. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.blocksPerXpLevel was corrected from null to its default, 1000. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.minimumBaseXpCost was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.maximumBaseXpCost was corrected from null to its default, 3.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.xpCostPerLeashed was corrected from null to its default, 0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.dimensionalWarpXpCost was corrected from null to its default, 3. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.globalWaystoneXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.warpStoneXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.waystoneXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.sharestoneXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.portstoneXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.warpPlateXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.850] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key xpCost.inventoryButtonXpCostMultiplier was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.851] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key compatibility was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.851] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key compatibility.displayWaystonesOnJourneyMap was corrected from null to its default, true. 
[04Jul2025 00:58:51.851] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key compatibility.preferJourneyMapIntegration was corrected from null to its default, true. 
[04Jul2025 00:58:51.856] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/trror/servidor_minecraft/config/Mekanism/common.toml is not correct. Correcting
[04Jul2025 00:58:51.856] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.856] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.energyType was corrected from null to its default, FORGE_ENERGY. 
[04Jul2025 00:58:51.856] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.temperatureUnit was corrected from null to its default, KELVIN. 
[04Jul2025 00:58:51.856] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key common.enableDecayTimers was corrected from null to its default, true. 
[04Jul2025 00:58:51.857] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/trror/servidor_minecraft/config/YungsCaveBiomes-forge-1_20_1.toml is not correct. Correcting
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Enable Sandstorms was corrected from null to its default, true. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Min Sandstorm Duration (seconds) was corrected from null to its default, 120. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Max Sandstorm Duration (seconds) was corrected from null to its default, 600. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Min Time Between Sandstorms (seconds) was corrected from null to its default, 1200. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Max Time Between Sandstorms (seconds) was corrected from null to its default, 2400. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Render Extra Particles During Sandstorms was corrected from null to its default, true. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Temperature Min was corrected from null to its default, 0.55. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Temperature Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Humidity Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Humidity Max was corrected from null to its default, 0.6. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Continentalness Min was corrected from null to its default, 0.3. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Continentalness Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Erosion Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.858] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Erosion Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Depth Min was corrected from null to its default, 0.2. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Depth Max was corrected from null to its default, 0.9. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Weirdness Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Weirdness Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Lost Caves.Biome Noise Parameters.Offset was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Temperature Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Temperature Max was corrected from null to its default, -0.7. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Humidity Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Humidity Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Continentalness Min was corrected from null to its default, -0.19. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Continentalness Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Erosion Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Erosion Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Depth Min was corrected from null to its default, 0.2. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Depth Max was corrected from null to its default, 0.9. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Weirdness Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Weirdness Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.859] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Frosted Caves.Biome Noise Parameters.Offset was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Temperature Min was corrected from null to its default, -0.7. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Temperature Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Humidity Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Humidity Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Continentalness Min was corrected from null to its default, 0.8. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Continentalness Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Erosion Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Erosion Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Depth Min was corrected from null to its default, 0.2. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Depth Max was corrected from null to its default, 0.9. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Weirdness Min was corrected from null to its default, -1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Weirdness Max was corrected from null to its default, 1.0. 
[04Jul2025 00:58:51.860] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key YUNG's Cave Biomes.Other.Vanilla Biome Modifications.Dripstone Caves.Offset was corrected from null to its default, 0.0. 
[04Jul2025 00:58:51.862] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Configuration file /workspaces/trror/servidor_minecraft/config/particular-common.toml is not correct. Correcting
[04Jul2025 00:58:51.862] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.862] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.862] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.waterSplash was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.cascades was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.waterfallSpray was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.fireflies was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.fallingLeaves was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.caveDust was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.chestBubbles was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.soulSandBubbles was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.barrelBubbles was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.poppingBubbles was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.rainRipples was corrected from null to its default, true. 
[04Jul2025 00:58:51.863] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.waterDripRipples was corrected from null to its default, true. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.cakeEatingParticles was corrected from null to its default, true. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.enabledEffects.emissiveLavaDrips was corrected from null to its default, true. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.startTime was corrected from null to its default, 12000. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.endTime was corrected from null to its default, 23000. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.minTemp was corrected from null to its default, 0.5. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.maxTemp was corrected from null to its default, 0.9900000095367432. 
[04Jul2025 00:58:51.864] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.canSpawnInRain was corrected from null to its default, false. 
[04Jul2025 00:58:51.865] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.frequencyModifiers was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:51.865] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key general.advancedSettings.fireflySettings.frequencyModifiers.dailyRandom was corrected from null to its default, [0.0, 0.0, 0.0, 0.33, 0.66, 1.0]. 
